sample_idx,mode,architecture,xai_method,gradcam_target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,nmi_pca_xai,lsas,lsas_pca_center,lsas_xai_center,lsas_shuffled
347,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,6,6,6,0.3436986804008484,0.1802181452512741,0.08463258712194839,0.26195841282606125,0.17928194999694824,0.32442235201597214,0.10204952955245972
348,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,8,8,8,-0.15255019068717957,0.38342544436454773,0.13050784737581958,0.11543762683868408,0.3972170501947403,0.02936999499797821,0.18084553629159927
349,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,9,9,9,0.37362876534461975,0.23659881949424744,0.09503859145185183,0.3051137924194336,0.29188261553645134,0.07707636058330536,-0.03374100103974342
350,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,9,9,9,0.6893244981765747,0.2718321681022644,0.15612770879763796,0.48057833313941956,0.01893739402294159,0.07562393601983786,0.09178099688142538
351,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,1,1,1,-0.3616701662540436,0.14409303665161133,0.07781743083799719,-0.10878856480121613,0.3741987943649292,-0.08563674986362457,-0.025272443890571594
352,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,0,8,8,-0.36748814582824707,0.11924511194229126,0.11753646310842317,-0.1241215169429779,-0.109429731965065,0.22009412944316864,0.16804369539022446
353,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,2,0,0,0.6863102316856384,0.29978665709495544,0.1940350373857309,0.49304844439029694,0.5447293221950531,0.34172724932432175,0.16004009870812297
354,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,2,3,3,0.05252712219953537,0.21593575179576874,0.0668773808327789,0.13423143699765205,0.2181772228796035,0.020673073828220367,0.13419102504849434
355,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,7,5,5,-0.1514914333820343,0.29945293068885803,0.10107963131876752,0.07398074865341187,0.23487383034080267,0.035534657537937164,0.2318393439054489
356,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,3,6,6,0.7590932846069336,0.6463424563407898,0.17802537767363463,0.7027178704738617,0.6008343696594238,0.5489877164363861,0.22029291838407516
357,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,2,2,2,-0.2087247222661972,0.37779632210731506,0.08509908566193095,0.08453579992055893,0.14925004541873932,0.38343940675258636,0.37272854149341583
358,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,8,1,1,0.06970293819904327,0.4260755777359009,0.1022249633917453,0.24788925796747208,0.35502560436725616,0.3825613707304001,0.28389066457748413
359,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,0,8,8,0.8338585495948792,0.6986995339393616,0.194986937370481,0.7662790417671204,-0.09182001650333405,0.007207721471786499,0.15160682424902916
360,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,9,3,3,0.43123292922973633,0.36630111932754517,0.10793148222187461,0.39876702427864075,0.16814444586634636,0.03845038264989853,0.04351681470870972
361,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,5,6,6,-0.1054249107837677,0.1848563253879547,0.08693407176996003,0.039715707302093506,0.26574040576815605,-0.05272546410560608,0.07673862390220165
362,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,8,8,8,0.7011585831642151,0.2567749619483948,0.15756698177487283,0.47896677255630493,0.11811245232820511,-0.13585717603564262,0.02865166962146759
363,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,1,8,8,0.38383859395980835,0.4324072599411011,0.1292613039935874,0.4081229269504547,0.3231609836220741,0.2037406787276268,-0.025071609765291214
364,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,9,5,5,-0.6355575919151306,0.25021103024482727,0.14509037988623702,-0.19267328083515167,0.3773227632045746,-0.046802133321762085,0.005202814936637878
365,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,4,0,0,0.27815043926239014,0.19906069338321686,0.10970022213337216,0.2386055663228035,0.31758641451597214,0.250727042555809,0.0492831626906991
366,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,1,6,6,0.26702842116355896,0.2289174348115921,0.08714487815797486,0.24797292798757553,0.11097618192434311,-0.050738848745822906,0.2516593225300312
367,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,3,9,9,0.39586830139160156,0.5096421837806702,0.09997363004521315,0.45275524258613586,0.5260858982801437,0.23503701388835907,0.14439389761537313
368,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,8,8,8,0.0781949982047081,0.36689865589141846,0.15092537214182442,0.22254682704806328,0.07387305796146393,0.38074035942554474,0.24867473542690277
369,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,1,1,1,0.41866764426231384,0.1417984962463379,0.08856790030571293,0.28023307025432587,0.243106828071177,-0.12872379645705223,0.04106655716896057
370,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,4,3,3,-0.02889544516801834,0.21348309516906738,0.10567971252925523,0.09229382500052452,-0.015879318118095398,0.03410746902227402,-0.027602389454841614
371,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,7,0,0,0.3605121374130249,0.18848823010921478,0.10904117097828704,0.27450018376111984,0.15741440653800964,0.319912314414978,0.1108485534787178
372,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,9,9,9,0.22865386307239532,0.23191843926906586,0.11056366554489501,0.2302861511707306,-0.12057612836360931,0.07444276288151741,0.17059069499373436
373,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,4,5,5,0.49136611819267273,0.28126874566078186,0.143919220036359,0.3863174319267273,0.07938949018716812,-0.011499710381031036,0.057076312601566315
374,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,2,2,2,-0.30153167247772217,0.22353355586528778,0.1084953653633953,-0.038999058306217194,0.5192990154027939,0.0658796951174736,0.07055549323558807
375,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,7,7,7,0.18429289758205414,0.49877822399139404,0.10882652946665751,0.3415355607867241,0.06433331966400146,-0.02187567949295044,-0.044343821704387665
376,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,0,0,0,0.06793984025716782,0.299792617559433,0.11476243743208975,0.1838662289083004,0.16600126773118973,0.30506686866283417,-0.09335055947303772
377,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,7,5,5,0.32652804255485535,0.24184688925743103,0.11067740472989605,0.2841874659061432,0.2675885073840618,0.14434116706252098,0.0577679555863142
378,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,0,4,4,0.5606936812400818,0.22293640673160553,0.10778130787372708,0.39181504398584366,0.33452601730823517,0.025171738117933273,0.13497532904148102
379,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,6,6,6,0.3052426278591156,0.30383017659187317,0.08324796060077809,0.3045364022254944,0.2608618885278702,0.35785500705242157,0.05589935928583145
380,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,6,6,6,0.03922303393483162,0.4132196605205536,0.08330713018888825,0.2262213472276926,0.36376117914915085,0.12057094275951385,0.19313515815883875
381,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,9,9,9,0.04433521255850792,0.28890007734298706,0.16461098261322932,0.1666176449507475,-0.10724343359470367,0.17613345757126808,0.12620171066373587
382,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,0,0,0,0.7135467529296875,0.18566586077213287,0.1708528319334398,0.4496063068509102,0.5788125097751617,0.3271101489663124,0.3780745416879654
383,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,9,8,8,0.07587480545043945,0.08266042917966843,0.07032975314392892,0.07926761731505394,0.4544510245323181,-0.05226070620119572,0.06486881151795387
384,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,2,7,7,0.536799430847168,0.3333233892917633,0.08828928728334527,0.43506141006946564,0.4503653049468994,0.3612222224473953,0.018609285354614258
385,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,8,0,0,0.6322379112243652,0.19644799828529358,0.23345965568151167,0.4143429547548294,0.5573123693466187,0.3423895090818405,0.3142826780676842
386,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,7,7,7,0.7014726996421814,0.4423733651638031,0.15073721867920808,0.5719230324029922,-0.011872932314872742,-0.04616206884384155,-0.04181954264640808
387,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,2,2,2,0.772428035736084,0.14738184213638306,0.15891107317976846,0.4599049389362335,0.3731694445014,0.2559908777475357,0.22011292167007923
388,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,2,3,3,0.17947478592395782,0.3137865364551544,0.08197039623025809,0.24663066118955612,0.32730600237846375,0.16823580372147262,0.17141329869627953
389,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,5,3,3,0.17875520884990692,0.34203916788101196,0.09730091024719664,0.26039718836545944,0.3664289340376854,-0.051802270114421844,0.09604426845908165
390,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,1,1,1,0.22041480243206024,0.3768346905708313,0.10698022709003854,0.29862474650144577,0.2858608588576317,0.2452252060174942,0.0885536796413362
391,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,2,0,0,0.14083847403526306,0.5755455493927002,0.19009375657615254,0.35819201171398163,0.6192611753940582,0.19366417918354273,0.1856065932661295
392,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,6,4,4,0.4390445947647095,0.3646579682826996,0.09555875276290625,0.40185128152370453,0.17003891989588737,-0.05765584856271744,0.053623050451278687
393,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,2,7,7,0.024196041747927666,0.5256024599075317,0.1492487978536459,0.2748992508277297,0.4748411923646927,-0.019497275352478027,0.4029749482870102
394,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,9,3,3,-0.16149532794952393,0.28609684109687805,0.06504138647303431,0.06230075657367706,0.23389285150915384,0.43743763864040375,0.3226022496819496
395,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,6,6,6,0.43268609046936035,0.4621507227420807,0.09128630003001911,0.4474184066057205,0.1329883337020874,-0.015218645334243774,0.161698579788208
396,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,2,6,6,-0.014266040176153183,0.17118234932422638,0.08840690480408027,0.0784581545740366,0.3545518144965172,0.12193361483514309,0.006989229470491409
397,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,3,9,9,0.1910666823387146,0.2639732360839844,0.09669938080850189,0.2275199592113495,0.177406407892704,0.2386762648820877,0.297580249607563
398,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,0,0,0,0.16042590141296387,0.18282495439052582,0.11394961806202786,0.17162542790174484,0.2825612239539623,0.17556123435497284,0.11630290700122714
399,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,3,5,5,-0.05915386602282524,0.14517976343631744,0.07338901222393415,0.0430129487067461,0.15331029519438744,0.1551046222448349,0.08934074640274048
400,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,9,3,3,-0.39099082350730896,0.2381030023097992,0.0949291646466944,-0.07644391059875488,0.014352068305015564,0.4162376821041107,0.10475499741733074
401,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,8,1,1,-0.05316076800227165,0.36295345425605774,0.07818502828063563,0.15489634312689304,0.24184925016015768,0.2059023268520832,-0.028547734022140503
402,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,7,6,6,-0.1979416012763977,0.18498991429805756,0.07480954915246073,-0.0064758434891700745,0.10123379528522491,0.34256763756275177,0.07328327745199203
403,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,8,0,0,-0.6887453198432922,0.3334406912326813,0.22235819609835453,-0.17765231430530548,-0.09845137596130371,0.380720317363739,0.061800092458724976
404,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,8,8,8,-0.1936986893415451,0.20129689574241638,0.1062148178110419,0.0037991032004356384,0.3434752896428108,0.04468343406915665,0.25355933606624603
405,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,4,6,6,-0.1076778843998909,0.3484841585159302,0.08594964564644683,0.12040313705801964,0.3680313751101494,0.1413603387773037,0.07025415450334549
406,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,0,0,0,0.06922785192728043,0.2604201138019562,0.08527003834266025,0.1648239828646183,-0.0533020943403244,0.18298093229532242,0.2104881014674902
407,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,1,9,9,0.12673066556453705,0.2564886510372162,0.08764103899433315,0.19160965830087662,0.26370125263929367,0.23870936036109924,0.12664128839969635
408,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,8,0,0,0.002972786547616124,0.14982257783412933,0.08959701654483822,0.07639768219087273,0.5843178033828735,0.06693591503426433,0.27947497367858887
409,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,2,2,2,0.43273472785949707,0.16058503091335297,0.14667710377292545,0.296659879386425,0.4665815532207489,0.41050443053245544,0.16146224737167358
410,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,7,8,8,-0.03438257798552513,0.2164842188358307,0.08881396408693082,0.09105082042515278,0.4818182587623596,0.16832835972309113,-0.027592908591032028
411,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,9,3,3,0.17188550531864166,0.04082760214805603,0.0516177523390581,0.10635655373334885,0.3241722956299782,-0.03660014644265175,0.03788674250245094
412,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,3,3,3,0.521073043346405,0.11157490313053131,0.11608073817831636,0.31632397323846817,0.43080197274684906,0.17480947822332382,0.14171568118035793
413,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,6,4,4,-0.11519506573677063,0.3647541403770447,0.06900897031355306,0.12477953732013702,0.5427727103233337,-0.09766146540641785,0.1017519161105156
414,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,1,1,1,0.1949804425239563,0.26950961351394653,0.09354824500966104,0.23224502801895142,0.22739426651969552,0.2575071230530739,0.05527055915445089
415,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,9,0,0,0.02131400629878044,0.260187566280365,0.10437132594236664,0.14075078628957272,0.09429720044136047,0.31490714848041534,0.013986527919769287
416,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,0,2,2,0.4934360384941101,0.4552674889564514,0.1343340693748037,0.47435176372528076,0.5808954834938049,0.5565369725227356,0.23283354192972183
417,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,7,0,0,-0.33122801780700684,0.13887187838554382,0.10931713869283437,-0.0961780697107315,-0.08025155961513519,0.06895828060805798,0.24640267342329025
418,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,3,2,2,0.3405066132545471,0.27607712149620056,0.08598411327734362,0.30829186737537384,0.5003939121961594,0.4880291521549225,0.039862193167209625
419,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,7,7,7,0.18156760931015015,0.3358357548713684,0.18158803345502483,0.2587016820907593,-0.08381962776184082,0.12314553186297417,0.06915850937366486
420,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,4,4,4,-0.2972107529640198,0.31919270753860474,0.10349744049509357,0.01099097728729248,0.0972590371966362,0.4805722087621689,0.18873536307364702
421,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,5,7,7,0.2708820104598999,0.4390391409397125,0.09875221139026634,0.3549605756998062,-0.06555429100990295,0.22812844440340996,-0.06896671652793884
422,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,0,8,8,0.3293769061565399,0.23878145217895508,0.11226097171107154,0.2840791791677475,0.08755800127983093,0.26026584953069687,0.28068260103464127
423,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,0,9,9,0.38076916337013245,0.5054306387901306,0.09208304222061273,0.44309990108013153,0.5853028297424316,0.3390207886695862,0.22670795558951795
424,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,2,6,6,0.4282655715942383,0.17494402825832367,0.09907617920890886,0.301604799926281,0.1606958732008934,0.02214997448027134,0.39739207923412323
425,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,9,8,8,0.28419071435928345,0.5150802135467529,0.11014440590851811,0.3996354639530182,0.05966272950172424,0.10779864341020584,0.026049017906188965
426,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,3,5,5,-0.05387556552886963,0.40751808881759644,0.10857425912704528,0.1768212616443634,0.6689087450504303,-0.018389418721199036,0.049648404121398926
427,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,4,5,5,0.13110128045082092,0.36601516604423523,0.09818526949808666,0.24855822324752808,0.25901226326823235,0.1662336583249271,0.23207566887140274
428,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,0,7,7,-0.3513493537902832,0.4103609025478363,0.0985792837082357,0.02950577437877655,0.1114802286028862,0.13673673942685127,0.2482196893543005
429,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,6,6,6,0.6636332273483276,0.36800679564476013,0.1373742495640214,0.5158200114965439,0.538855642080307,0.4737778306007385,0.2561028301715851
430,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,2,7,7,-0.22596003115177155,0.2822119891643524,0.0905842270456856,0.028125979006290436,0.3678230121731758,-0.09025988727807999,0.3208198994398117
431,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,5,8,8,-0.32236993312835693,0.4521981179714203,0.10630875424496708,0.06491409242153168,0.07214841991662979,0.36681972444057465,0.02149677649140358
432,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,3,5,5,0.13811710476875305,0.20819832384586334,0.0742275807746842,0.1731577143073082,0.41460467875003815,0.24204154312610626,0.21921133249998093
433,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.4,7,3,3,0.6557440757751465,0.27665144205093384,0.1474639199249886,0.46619775891304016,-0.013399273157119751,-0.01739167422056198,0.07141321152448654
